,FXCM Time,FXCM Bid,FXCM Ask,FxPro Time,FxPro bidopen,FxPro askopen
0,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.017,13172.37,13173.52
1,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.633,13175.57,13176.72
2,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.633,13175.57,13176.72
3,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.671,13175.07,13176.22
4,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.671,13175.07,13176.22
5,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.723,13175.07,13176.22
6,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.723,13175.07,13176.22
7,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.723,13175.07,13176.22
8,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.803,13175.07,13176.22
9,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.803,13175.07,13176.22
10,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.803,13175.07,13176.22
11,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.803,13175.07,13176.22
12,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.903,13175.07,13176.22
13,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.955,13175.07,13176.22
14,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:05.955,13175.07,13176.22
15,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.035,13175.32,13176.47
16,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.092,13175.32,13176.47
17,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.092,13175.32,13176.47
18,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.146,13175.32,13176.47
19,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.146,13175.32,13176.47
20,2022-04-26 18:32:04.953000,13170.58,13171.88,2022-04-26 21:32:06.194,13174.82,13175.97
